# Generated by tools/generate_sha_vectors.py; do not edit.
# SHA-0 state_bytes=92 output_bytes=412 vectors=155
# label command state_hex message_hex_or_dash expected_state_and_schedule_hex
ramp-25 0 7e870c3ac2a2167f15dcf68b45e2d9b6be2378a32d714658ee7792d467b95673cc6ebadc0b817f056b715c4bb6595a3a1587c72b9f66e8747feaf171c5f15eb9e7884844a36ff3584d7a7e656ff0d49d8c1984343adf699ad752a134 000102030405060708090a0b0c0d0e0f101112131415161718 1783abcfe7ab063f48f94a1041881694ce29c480c80000000000000003020100070605040b0a09080f0e0d0c1312111017161514000080180000000000000000000000000000000000000000000000000000000000000000c800000003020100070605040b0a09080f0e0d0c1312111017161514000080180000000000000000000000000000000000000000000000000000000000000000c80000000808080808080808d0181818101010101b1a9900c70e0d0c10109008d31a9900cf0605041818980003028118df161514030201000c0c8c14c70e8d14101090081b1a9900c70e0d0cd810900813129108cf060504c00888100b0a89101414940c1716950c0b0a0908cc04841cd71e9d04000080181010101000000000c30a8910c40c8c14df16950c18189800c00808081b1a9900dc14940cdc141414c70e8d14c30a0908df16151413121110c40c8c14c40c0c0c1c1c1c1cdc1414141f1e9d04030201001c1c9c040f0e8d14db1211101f1e1d1c080888101818181818181818db1291081f1e1d1cc0088810d810101018181818cb0281181f1e1d1c03020100
ramp-26 0 a8e2779e35ded9bb2dba41eae5edc8ad5f3a6195d38d0e3b58b664d7623b511faf500a432f058013e65f06b7fc125bda238862ab58e8bffaf9d40cd025ba53e54d3bc3dc8d204aa15054a8160c164aa7d97959a592d741c66e4fffa5 000102030405060708090a0b0c0d0e0f10111213141516171819 8fd65e62502dc8a9763c63aa71de1b840171666cd00000000000000003020100070605040b0a09080f0e0d0c1312111017161514008019180000000000000000000000000000000000000000000000000000000000000000d000000003020100070605040b0a09080f0e0d0c1312111017161514008019180000000000000000000000000000000000000000000000000000000000000000d00000000808080808080808c8181818101010101b9a0000df0e0d0c10900908cb9a0000d70605041898010003821818c7161514030201000c8c1514df8e1414109009081b9a0000df0e0d0cc090090813920808d7060504d88811100b8a101014940d0c17960c0c0b0a0908d4841d1ccf9e0404008019181010101000000000db8a1010dc8c1514c7960c0c18980100d80808081b9a0000c4940d0cc4141414df8e1414db0a0908c716151413121110dc8c1514dc0c0c0c1c1c1c1cc41414141f9e0404030201001c9c05040f8e1414c31211101f1e1d1c088811101818181818181818c39208081f1e1d1cd8881110c010101018181818d38218181f1e1d1c03020100
ramp-27 0 5267e5eb26bcca947fa0c95e5d371860102b3a4e0f5a54e0ff65c507157e54a7cd9f060883f4537a1f52bf66788205ad9ecf7fe1d2a092e278dd5cc1bb89ba2a7db0d13991d843d72b583bcea59492644509628d33903579fb5751cc 000102030405060708090a0b0c0d0e0f101112131415161718191a 3f3fc52c3164593c033352ba84e0a265f744cb52d80000000000000003020100070605040b0a09080f0e0d0c1312111017161514801a19180000000000000000000000000000000000000000000000000000000000000000d800000003020100070605040b0a09080f0e0d0c1312111017161514801a19180000000000000000000000000000000000000000000000000000000000000000d80000000808080808080808c0181818101010109b000000d70e0d0c900a090843000000df0605049802010083181818cf161514030201008c16151457141414900a09089b000000d70e0d0c480a090893080808df060504501211108b101010940e0d0c970c0c0c0b0a09085c1e1d1c47040404801a1918101010100000000053101010541615144f0c0c0c98020100d00808089b0000004c0e0d0ccc14141457141414d30a0908cf1615141312111054161514d40c0c0c1c1c1c1ccc1414149f040404030201009c0605048f141414cb1211101f1e1d1c8812111018181818181818184b0808081f1e1d1c50121110c8101010181818185b1818181f1e1d1c03020100
ramp-28 0 c4bda28fdbee717278656c99c54e85a655d8e3a7317c3094e895494044dda48d63794d5ef810f0c9202e3417391ec5f13e05df6397279ed1aa56829a463a80bf5e9d3e6d6d0b0b2bc10e2bcc452de593a44de50b82360fde4de44f39 000102030405060708090a0b0c0d0e0f101112131415161718191a1b 74453ceedfd76b2854d8717bbb260e6daff41c69e00000000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19180000008000000000000000000000000000000000000000000000000000000000e000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19180000008000000000000000000000000000000000000000000000000000000000e00000000808080808080808f81818181010101000000000ef0e0d8c0b0a0908e0000080e70605840302010018181898f71615940302010017161514f41414940b0a098800000080ef0e0d8ceb0a090808080888e7060584f3121110101010900f0e0d8c0c0c0c8c0b0a0988ff1e1d1ce40404841b1a19981010109000000000f0101010f7161594ec0c0c8c03020180e808088800000000ef0e0d8cf4141494f4141414eb0a0988f716151413121110f7161514ec0c0c8c1c1c1c1cf414141404040404030201800706050414141494f31211901f1e1d1c131211101818189818181818e80808081f1e1d9cf3121110f010109018181818f81818181f1e1d9c03020100
ramp-29 0 508e304c27fdb8eb8053af5184c6229704cdd810d4a78a57ceeb82c6a410fe2d323ca8600925d306e64f86e696fbbe4dd279bcc52238854ccc2472604700cc2ff3b41ca4612a09b6d82edea773c550abf6f545baf818e8851fe25dc1 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c 7d7f8c30bb2ac91deeb0acfbf30e8cc6909f3afae80000000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19180000801c00000000000000000000000000000000000000000000000000000000e800000003020100070605040b0a09080f0e0d0c13121110171615141b1a19180000801c00000000000000000000000000000000000000000000000000000000e80000000808080808080808f01818181010101000000000e70e8d100b0a0908e800801cef0685180302010018189804ff1695080302010017161514fc1494080b0a89140000801ce70e8d10e30a090808088814ef068518fb1211101010900c0f0e8d100c0c8c100b0a8914f71e1d1cec0484181b1a99041010900c00000000f8101010ff169508e40c8c100302811ce008881400000000e70e8d10fc149408fc141414e30a8914ff16151413121110ff161514e40c8c101c1c1c1cfc141414040404040302811c0706050414149408fb12910c1f1e1d1c131211101818980418181818e00808081f1e9d00fb121110f810900c18181818f01818181f1e9d0003020100
ramp-30 0 2e3125ad1eaa01f0b181b975b04f5f57c501a19bb3f4a982c3f43653a3a1a8506296d727270476fe21a57bab717edec265df84d9c7a7283b25e3c9adcfdd4b5275613da57602be54f9a9c5d4986a7504e3d13e10c3a6d27133ce5ccd 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d f474760ee6bb7228b0c11fb074efff48feb2935ff00000000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a191800801d1c00000000000000000000000000000000000000000000000000000000f000000003020100070605040b0a09080f0e0d0c13121110171615141b1a191800801d1c00000000000000000000000000000000000000000000000000000000f00000000808080808080808e81818181010101000000000ff8e10100b0a0908f0801d1cf78618180302010018980504e79608080302010017161514e49409080b8a141400801d1cff8e1010fb0a090808881514f7861818e312111010900d0c0f8e10100c8c11100b8a1414ef1e1d1cf48419181b9a040410900d0c00000000e0101010e7960808fc8c111003821c1cf888151400000000ff8e1010e4940908e4141414fb8a1414e716151413121110e7161514fc8c11101c1c1c1ce41414140404040403821c1c0706050414940908e3920c0c1f1e1d1c131211101898050418181818f80808081f9e0000e3121110e0900d0c18181818e81818181f9e000003020100
ramp-31 0 ce8f7b3af1bc0d5128b43426fd684194f24830e7aeeb2679176436808237b3cd550c11115dce38e863cc1dafabea9148d73e7bac88e615910cd3b7f42946cb1e25812a6cd19da353637fb58bd5e32b460e5352c19a2a6de204b99aa7 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e 3705410d2d443565d0e3608701b036b87dc40816f80000000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a1918801e1d1c00000000000000000000000000000000000000000000000000000000f800000003020100070605040b0a09080f0e0d0c13121110171615141b1a1918801e1d1c00000000000000000000000000000000000000000000000000000000f80000000808080808080808e01818181010101000000000771010100b0a0908781e1d1c7f18181803020100980605046f08080803020100171615146c0a09088b141414801e1d1c77101010f30a0908881615147f181818eb121110900e0d0c8f1010108c1211108b141414e71e1d1c7c1a19189b040404900e0d0c00000000e81010106f08080874121110831c1c1c7016151400000000771010106c0a0908ec14141473141414ef16151413121110ef161514741211101c1c1c1cec14141404040404831c1c1c07060504940a09086b0c0c0c1f1e1d1c131211109806050418181818f00808089f000000eb121110680e0d0c18181818e01818189f00000003020100
ramp-32 0 f72ffeb9cab2b9f0d725f790ca4dc51be594328aa56d9f6e2e12d6ce8250c05cc03c94a99de038e4fa4d46ff863f60ebb9871826d0e393e415a5d009a72d8d3e9aa76012efcb2ca5b113c77372de616fd7c292c3ab807b86e3d01552 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f 7d26ae908a564a1dc303b6ae8d121dc85719b41d000100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c000000800000000000000000000000000000000000000000000000000001000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c00000080000000000000000000000000000000000000000000000000000100000808088808080808181918181010109000000000101110100b0a09081f1f1d1c1819181803020100070605040809088803020100171615140b0b0908141414141f1e1d9c101110900b0b09081716159418191898131311100f0e0d8c1010109013121190141414941f1f1d9c1b1b1998040404040f0e0d8c000000801011101008090888131311101c1c1c1c1717159400000000101110100b0b09081415141414151494171715141312119017171514131311901c1c1c1c14151414040404841c1c1c1c070605840b0a09080c0d0c8c1f1e1d1c1312111007060504181818980809080800000080131311900f0f0d8c18181818181918180000008003020180
ramp-33 0 9d613b5bd9347554a0c45bc39d52ee67255abe9b5d21ef3e4bdc157469831794d8d55a1d7613a65ed3a20aa994b582bc8604ea2dfa2c944ea4dc9bc75ac3e7bb0a40de8aa809cd3e9c0250fd28a00fca6e7ced5b677b1e8d40182aaa 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f20 a7a52d552349489ee3f3fd1bd9a097bd8e7cae58080100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c000080200000000000000000000000000000000000000000000000000801000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c00008020000000000000000000000000000000000000000000000000080100000808882808080808101918181010903000000000181110100b0a0908171f1d1c101918180302010007060504000988280302010017161514030b0908141414141f1e9d3c18119030030b090817169534101998381b1311100f0e8d2c101090301312913014149434171f9d3c131b9938040404040f0e8d2c0000802018111010000988281b1311101c1c1c1c1f1795340000000018111010030b09081c1514141c1594341f171514131291301f1715141b1391301c1c1c1c1c151414040484241c1c1c1c070685240b0a0908040d8c2c1f1e1d1c13121110070605041818983800090808000080201b139130070f8d2c18181818101918180000802003028120
ramp-34 0 5b57d2245045914d4990e02f99c895a0e6f937f67979baac220eaa42b74de3f5fa46e8f602bdafe6bf1cb28c4a806704256f0704c26f647fe315b047c01a6613bcf305921954fc97bdf76266ced1bb97e9bc25e27fbf88b42caabb41 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f2021 6859f565c7dc65a0feeffe3f58562b174547358b100100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c008021200000000000000000000000000000000000000000000000001001000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c00802120000000000000000000000000000000000000000000000000100100000888292808080808081918181090313000000000001110100b0a09080f1f1d1c0819181803020100070605041889292803020100171615141b0b0908141414141f9e3c3c009131301b0b09081796343408993938031311100f8e2c2c1090313013923030149435340f9f3c3c0b9b3838040404040f8e2c2c008021200011101018892928031311101c1c1c1c0797343400000000001110101b0b09080415141404953534071715141392303007171514039330301c1c1c1c04151414048425241c1c1c1c078624240b0a09081c8d2d2c1f1e1d1c1312111007060504189839381809080800802120039330301f8f2c2c18181818081918180080212003822020
ramp-35 0 8cf361c455bbaa2cd23d9ad5123feb3101fbb282f701a7d1234da3f0b74fd5c78e40a3e65528e006dcb45c594249ff7ffedf3cf1d8899190577f5ca6b5a106cc792617ab0601a0b32ccee2d0370e823dbf6890f58c09c285f0a8fbf6 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122 93e8088327d879601689e46ac56ac170a5e32a05180100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c802221200000000000000000000000000000000000000000000000001801000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c8022212000000000000000000000000000000000000000000000000018010000882a292808080808001918189032313000000000081110100b0a0908071f1d1c001918180302010007060504902b29280302010017161514130b0908141414149f3c3c3c88333130130b090897343434803b39380b1311108f2c2c2c903231309330303094363534873d3c3c83393838040404048f2c2c2c8022212008111010902b29280b1311101c1c1c1c8f3534340000000008111010130b09080c1514148c3735340f171514933030300f1715148b3130301c1c1c1c0c151414842625241c1c1c1c872424240b0a0908942f2d2c1f1e1d1c1312111007060504983a393810090808802221208b313030972d2c2c18181818001918188022212083202020
ramp-36 0 5fd5a0ed5dd1d1b63e228878842e71a46d3898b87847d39c1439b5bc0d5c3e519e7bf67454e4f666ada6fbfc5380f918b1c2b00994a1bdda496322e3de5f95adffc6d35184a6542d0f16bb1e46ab0cdf84f15bc6dd4e13a052f01138 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f20212223 9c77b41cc7a55f0a4652ceff29fa166fc3260ab0200100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c232221200000008000000000000000000000000000000000000000002001000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c23222120000000800000000000000000000000000000000000000000200100002b2a292808080888381918183332313000000080301110100b0a09083f1f1d1c3819181803020100070605040b2b292803020180171615142b0b0908141414143c3c3c3c133331b02b0b0988343434341b3b39b8331311902c2c2c2c333231b0303030b0373635b41c3d3cbc183938b8040404842c2c2c2c232221a0301110900b2b2928331311901c1c1c1c1435343400000080301110102b0b09083415141417373534371715943030303037171594103130301c1c1c9c34151414272625241c1c1c9c242424240b0a09880f2f2d2c1f1e1d9c13121110070605043b3a39382809088823222120103130b00c2d2cac181818983819181823222120202020a0
ramp-37 0 8c83e2696c529d138dcca384ffb38d1f4ec952af4f4782f1e267233ed23e7cd49581eafe661f5d114a5bbeac29f9a5f66baec9af24e5a96601400c72a3fd6ff3e13d5f7698f9c3933bee06859ff8c67419cf450869123397744ba5ed 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f2021222324 07189105027ae9dbdfa394ca10b538ea087ce2e1280100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c232221200000802400000000000000000000000000000000000000002801000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c23222120000080240000000000000000000000000000000000000000280100002b2a29280808882c301918183332313000008024381110100b0a0908371f1d1c301918180302010007060504032b29280302812417161514230b0908141414143c3c3c3c1b33b114230b892c34343434133bb91c3b1391342c2c2c2c3332b1143030b0143736b510143dbc181039b81c040484202c2c2c2c2322a10438119034032b29283b1391341c1c1c1c1c3534340000802438111010230b09083c1514141f3735343f179530303030303f179530183130301c1c9c383c151414272625241c1c9c38242424240b0a892c072f2d2c1f1e9d3813121110070605043b3a39382009882c232221201831b014042dac081818983c30191818232221202020a004
ramp-38 0 2ffe5bca4596b9f38e4396b549a28ba9943693204557945bae686cc4a949ab0398ec799296af4ba1affe8494fb84c3ae6e09473005d0039eed69845ded89222879a3ad9a0212c786a0f8d8a7eb789f4ed1f4b46d6926826d4ff1eb7e 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425 39f63474f9bb663b23809aa1a908c294e19b200c300100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c232221200080252400000000000000000000000000000000000000003001000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c23222120008025240000000000000000000000000000000000000000300100002b2a292808882d2c281918183332313000802524201110100b0a09082f1f1d1c2819181803020100070605041b2b292803822424171615143b0b0908141414143c3c3c3c03b314143b8b2c2c343434340bbb1c1c239334342c2c2c2c33b2141430b0151437b610100cbd191808b91d1c048421202c2c2c2c23a20404209135341b2b2928239334341c1c1c1c0435343400802524201110103b0b09082415141407373534279730303030303027973030003130301c9c393824151414272625241c9c3938242424240b8a2c2c1f2f2d2c1f9e383813121110070605043b3a393838892d2c2322212000b115141cad090818983d3c281918182322212020a00504
ramp-39 0 0802607a4abf50f3ce6f1d0c24bfa7967e43855cada0c07e686cb95a0442fd48966459324016aea37b45be4098aa9d63e93e3fdf6fba3ef2d5291a73f0eeca044d939857f512eb38f9096817279f0430b533b7f8e3ef51e71b3eac84 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f20212223242526 b62b531aafda3d0e21567721028dc858bd84d556380100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c232221208026252400000000000000000000000000000000000000003801000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c23222120802625240000000000000000000000000000000000000000380100002b2a2928882e2d2c201918183332313080262524281110100b0a0908271f1d1c201918180302010007060504132b29288324242417161514330b0908141414143c3c3c3c8b151414b32d2c2c34343434831d1c1cab3534342c2c2c2cb3141414b0161514b7101010841b1918801f1d1c842221202c2c2c2ca3040404a8373534132b2928ab3534341c1c1c1c0c3534348026252428111010330b09082c1514140f373534af31303030303030af313030083130309c3a39382c151414272625249c3a3938242424248b2c2c2c172f2d2c9f38383813121110070605043b3a3938b02f2d2c2322212088171514940b0908983e3d3c2019181823222120a0060504
ramp-40 0 471a5135194296d63bd870d72a5e5c5d097b89e7a596e39de5aa602aa435918f60ed4619954edc2ee9c499304c10b99ae04e4b421db9d2466aba8e226ec77f38cdbb4513e1507bee3991b478f55d21b5187c389acb55ba2b7410133e 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f2021222324252627 60a74e41fb9abcee72e1e940853d7c0113cf8fdf400100000000000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c232221202726252400000080000000000000000000000000000000004001000003020100070605040b0a09080f0e0d0c13121110171615141b1a19181f1e1d1c23222120272625240000008000000000000000000000000000000000400100002b2a29282f2e2d2c581918983332313027262524501110900b0a09085f1f1d1c5819181803020100070605046b2b292824242424171615944b0b0908141414143c3c3c3c541514146c2d2cac343434b45c1d1c1c743534b42c2c2cac1414141417161594101010905b1b19985f1f1d9c232221a02c2c2cac04040404773735b46b2b29a8743534341c1c1c9c7435343427262524501110904b0b0908541514147737353470313030303030b070313030703130b03b3a393854151494272625243b3a3938242424a42c2c2c2c6f2f2dac3838383813121190070605043b3a39386f2f2d2c232221a0571715144b0b09883f3e3dbc581918982322212007060504
