# Generated by tools/generate_binarysearch_vectors.py; do not edit.
# LONGINT: cases=233 if_while_outcomes=6/6
# BYTE: cases=460 if_while_outcomes=6/6
# INT: cases=231 if_while_outcomes=6/6
# CARD: cases=229 if_while_outcomes=6/6
# cases=1153
# type label command query seed data expected_seed expected_data result
LONGINT position-50 1 32000000 acc6ef75 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 acc6ef75 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 0000ffff
LONGINT position-51 1 33000000 f7eec68b 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 f7eec68b 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 ffffffff
LONGINT position-53 1 35000000 33dad139 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 33dad139 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 ff7fffff
LONGINT position-54 1 36000000 3299a1e3 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 3299a1e3 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 ffffffff
LONGINT position-56 1 38000000 d80e7f56 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 d80e7f56 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 0080ffff
LONGINT position-57 1 39000000 2acddd2c 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 2acddd2c 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 ffffffff
LONGINT position-59 1 3b000000 73bc4d0c 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 73bc4d0c 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 ffffffff
LONGINT position-60 1 3c000000 75fb88b2 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 75fb88b2 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 ffffffff
LONGINT position-62 1 3e000000 e363a676 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 e363a676 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 00000000
LONGINT position-63 1 3f000000 67e5e925 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 67e5e925 140000000100000017000000ff7f00001a000000008000001d000000ffff00002000000000000100230000000000000126000000feffff7f29000000ffffff7f2c000000000000802f00000001000080320000000000ffff35000000ff7fffff380000000080ffff3b000000ffffffff3e00000000000000 ffffffff
LONGINT duplicates-19 1 13000000 3aeb920b 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 3aeb920b 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 ffffffff
LONGINT duplicates-20 1 14000000 fc85c8da 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 fc85c8da 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 0d000000
LONGINT duplicates-21 1 15000000 689b8754 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 689b8754 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 ffffffff
LONGINT duplicates-29 1 1d000000 41d7f20a 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 41d7f20a 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 ffffffff
LONGINT duplicates-30 1 1e000000 033fb32b 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 033fb32b 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 11000000
LONGINT duplicates-31 1 1f000000 a5b1bb9d 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 a5b1bb9d 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 ffffffff
LONGINT duplicates-39 1 27000000 de34b2bc 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 de34b2bc 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 ffffffff
LONGINT duplicates-40 1 28000000 27a69ff2 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 27a69ff2 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 15000000
LONGINT duplicates-41 1 29000000 1e1bf338 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 1e1bf338 140000000a000000140000000b000000140000000c000000140000000d000000140000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e0000001300000028000000140000002800000015000000280000001600000028000000170000002800000018000000 ffffffff
LONGINT all-equal-29 1 1d000000 caba3b30 1e0000000a0000001e0000000b0000001e0000000c0000001e0000000d0000001e0000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e000000130000001e000000140000001e000000150000001e000000160000001e000000170000001e00000018000000 caba3b30 1e0000000a0000001e0000000b0000001e0000000c0000001e0000000d0000001e0000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e000000130000001e000000140000001e000000150000001e000000160000001e000000170000001e00000018000000 ffffffff
LONGINT all-equal-30 1 1e000000 cb3df33a 1e0000000a0000001e0000000b0000001e0000000c0000001e0000000d0000001e0000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e000000130000001e000000140000001e000000150000001e000000160000001e000000170000001e00000018000000 cb3df33a 1e0000000a0000001e0000000b0000001e0000000c0000001e0000000d0000001e0000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e000000130000001e000000140000001e000000150000001e000000160000001e000000170000001e00000018000000 11000000
LONGINT all-equal-31 1 1f000000 13c49cfd 1e0000000a0000001e0000000b0000001e0000000c0000001e0000000d0000001e0000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e000000130000001e000000140000001e000000150000001e000000160000001e000000170000001e00000018000000 13c49cfd 1e0000000a0000001e0000000b0000001e0000000c0000001e0000000d0000001e0000000e0000001e0000000f0000001e000000100000001e000000110000001e000000120000001e000000130000001e000000140000001e000000150000001e000000160000001e000000170000001e00000018000000 ffffffff
LONGINT random-00--2021092675 1 bd928887 a68b2608 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 a68b2608 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 534ae35d
LONGINT random-00--1415382827 1 d5f8a2ab d93c9c0e bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 d93c9c0e bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 87f8de46
LONGINT random-00--1272555422 1 625826b4 7d600ce8 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 7d600ce8 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 53993107
LONGINT random-00--1204510134 1 4aa234b8 39296f1d bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 39296f1d bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 ffffffff
LONGINT random-00--563577689 1 a77c68de 7803b95c bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 7803b95c bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 ffffffff
LONGINT random-00--557159521 1 9f6bcade 2c81f0bc bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 2c81f0bc bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 e313ec81
LONGINT random-00--535162407 1 d9111ae0 8b55b118 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 8b55b118 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 f7d49568
LONGINT random-00--158996945 1 2fe685f6 825e7e47 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 825e7e47 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 fc30aba4
LONGINT random-00-8856903 1 47258700 28a01d46 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 28a01d46 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 e003e6fd
LONGINT random-00-68839187 1 13671a04 c625ffb7 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 c625ffb7 bd928887534ae35dd5f8a2ab87f8de46625826b4539931079f6bcadee313ec81d9111ae0f7d495682fe685f6fc30aba447258700e003e6fd13671a0460783840ad49f1103c6b0804d062092f0524e8ddd1646d4063630f79b54591401d9e2f9afc8e765ffac9a68b27be1f6a8deb5f26c942ba7311de3c74 60783840
